date,open,high,low,close,volume
2022-01-03 00:00:00+05:30,56.85,62,56,61.1,142931
2022-01-04 00:00:00+05:30,63.45,63.9,61.25,62.45,168931
2022-01-05 00:00:00+05:30,60.25,74.9,60.25,74.9,646765
2022-01-06 00:00:00+05:30,76,89.8,70.85,87.75,2235654
2022-01-07 00:00:00+05:30,90.75,91.9,80.25,81,545592
2022-01-10 00:00:00+05:30,84.95,87,81,85.8,208208
2022-01-11 00:00:00+05:30,86.8,90,82,83.3,137094
2022-01-12 00:00:00+05:30,83.5,85.9,77.1,80,109938
2022-01-13 00:00:00+05:30,82,82,77.5,78.55,57173
2022-01-14 00:00:00+05:30,79.5,85,77.5,82.25,135021
2022-01-17 00:00:00+05:30,90.45,90.45,90.45,90.45,144232
2022-01-18 00:00:00+05:30,99.45,99.45,90.6,99.2,952994
2022-01-19 00:00:00+05:30,99,103.45,93.95,97.4,342519
2022-01-20 00:00:00+05:30,99.8,107.1,98.05,107.1,821765
2022-01-21 00:00:00+05:30,109.8,111.8,101.75,101.8,480886
2022-01-24 00:00:00+05:30,97.6,99.8,96.75,96.75,46851
2022-01-25 00:00:00+05:30,92,98.8,91.95,93.85,447471
2022-01-27 00:00:00+05:30,94,97.5,88.7,90.55,248312
2022-01-28 00:00:00+05:30,93,95.05,91.95,93,137206
2022-01-31 00:00:00+05:30,92.6,96.6,91.6,92.35,46125
2022-02-01 00:00:00+05:30,93.6,94.5,90.5,91.65,39671
2022-02-02 00:00:00+05:30,92.7,96.2,91.5,96.2,133346
2022-02-03 00:00:00+05:30,97.4,97.45,93.55,94,65179
2022-02-04 00:00:00+05:30,95.35,96,92.2,93,33235
2022-02-07 00:00:00+05:30,95.9,97.5,91,94.3,99440
2022-02-08 00:00:00+05:30,94.9,94.9,91,92.3,48926
2022-02-09 00:00:00+05:30,93.8,101.5,92.55,98.8,309029
2022-02-10 00:00:00+05:30,102,105.5,101,103.45,217057
2022-02-11 00:00:00+05:30,103.45,107.05,97.85,101.9,190339
2022-02-14 00:00:00+05:30,95.1,101.4,93.5,94.45,93769
2022-02-15 00:00:00+05:30,93.95,99.55,92.05,96.5,76531
2022-02-16 00:00:00+05:30,98,103.95,98,102.15,120709
2022-02-17 00:00:00+05:30,105,105.5,96,96.95,45868
2022-02-18 00:00:00+05:30,96,98.65,94.55,95.45,43972
2022-02-21 00:00:00+05:30,93.05,95.65,92,92.65,48490
2022-02-22 00:00:00+05:30,90,90.55,83.4,84.95,126622
2022-02-23 00:00:00+05:30,85.8,90,81.35,83.25,56414
2022-02-24 00:00:00+05:30,79.9,83,74.95,75,131673
2022-02-25 00:00:00+05:30,78.35,78.75,76.5,78.75,13720
2022-02-28 00:00:00+05:30,80.75,82.65,78.85,82.65,43554
2022-03-02 00:00:00+05:30,84.5,86.75,83.5,86.7,68969
2022-03-03 00:00:00+05:30,90.75,90.75,83.35,85.25,33663
2022-03-04 00:00:00+05:30,84.35,89.5,83.5,89.5,47892
2022-03-07 00:00:00+05:30,91.85,92.5,85.05,85.4,48306
2022-03-08 00:00:00+05:30,88,89.65,86.05,89.3,54200
2022-03-09 00:00:00+05:30,89.3,93.2,89.3,90.65,41064
2022-03-10 00:00:00+05:30,94.95,94.95,88.3,89.85,28960
2022-03-11 00:00:00+05:30,90.75,90.75,88.3,89.55,31980
2022-03-14 00:00:00+05:30,90,90,86.5,87.4,13743
2022-03-15 00:00:00+05:30,85.7,90.7,85.1,85.95,32570
2022-03-16 00:00:00+05:30,88.75,90.2,88.5,89.25,36811
2022-03-17 00:00:00+05:30,90.2,92.85,90.05,90.6,31037
2022-03-21 00:00:00+05:30,89.1,91,87.7,88.9,32518
2022-03-22 00:00:00+05:30,88.05,89.55,84.65,85.7,87126
2022-03-23 00:00:00+05:30,86,88,85.05,85.75,26594
2022-03-24 00:00:00+05:30,85.1,86.7,81.5,84.4,46904
2022-03-25 00:00:00+05:30,84.1,86.95,80.55,82.35,48854
2022-03-28 00:00:00+05:30,83,84.9,80.75,82.65,16956
2022-03-29 00:00:00+05:30,84,84.5,81,83.65,21836
2022-03-30 00:00:00+05:30,84.35,85.25,81.7,84.8,19587
2022-03-31 00:00:00+05:30,85,88.85,83.5,87.4,43185
2022-04-01 00:00:00+05:30,87,89.5,85.5,86.55,32668
2022-04-04 00:00:00+05:30,86.65,89.55,86.65,88.95,39053
2022-04-05 00:00:00+05:30,90,91.7,87.2,87.95,65282
2022-04-06 00:00:00+05:30,89,90.6,85.35,86.5,81550
2022-04-07 00:00:00+05:30,84.95,87.9,84.95,86.7,43762
2022-04-08 00:00:00+05:30,87.45,90.5,86.75,89.5,49319
